ScripCode,ScripId,BSE Exclusive,Status,GroupName,GSM,Long_Term_Additional_Surveillance_Measure (Long Term ASM),Unsolicited_SMS,Insolvency_Resolution_Process(IRP),Short_Term_Additional_Surveillance_Measure (Short Term ASM),Default,ICA,Filler4,Filler5,Pledge,Add-on_PB,Total Pledge,Social Media Platforms,ESM,Loss making,The Overall encumbered share in the scrip is more than 50 Percent.,Under Z Group,Company has failed to pay Annual listing fee,Filler12,Derivative contracts in the scrip to be moved out of F and O,Filler13,Filler14,Filler15,Filler16
543737,AVEER,Y,A,X,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543732,RADIANTCMS,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543725,ELIN,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543720,KFINTECH,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543715,IEL,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543714,LANDMARK,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543713,DRONACHRYA,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543712,AHL,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543711,SULA,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543709,GARGI,Y,A,MT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543689,UNIPARTS,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543688,SARVESHWAR,N,A,T,100,4,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543687,DHARMAJ,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543686,SIRCA,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543678,AMBOAGRI,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543671,AAATECH,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
543670,VINNY,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
543669,RUSTOMJEE,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543668,BBTCL,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543667,INOXGREEN,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543664,KAYNES,N,A,A,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543663,FIVESTAR,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543657,ACI,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543656,TECHNOPACK,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543655,ANZEN,N,A,IF,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543654,MEDANTA,N,A,A,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543653,BIKAJI,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543652,FUSION,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543651,DAPS,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543650,DCXINDIA,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543645,HPIL,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543644,INFOBEAN,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543643,NARMADA,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
543638,TRACXN,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543637,PACE,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543636,DCI,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543635,PPLPHARMA,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543626,EMIL,N,A,B,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543625,SECURCRED,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543624,MAAGHADV,Y,A,M,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543623,VEDANTASSET,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543622,STML,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543621,CARGOSOL,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543620,INA,Y,A,MT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543619,CNCRD,Y,A,MT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543618,CARGOTRANS,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543617,REETECH,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543616,TLL,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543615,SRSOLTD,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543614,TIPSFILMS,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543613,MAFIA,Y,A,M,1,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543606,CONTAINE,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543600,HARSHA,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543599,KSOLVES,N,A,B,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543598,SISL,Y,A,MT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543597,VOEPL,Y,A,M,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543596,TMB,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543595,EPBIO,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543594,DPL,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543593,DBOL,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543591,DREAMFOLKS,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543590,RHETAN,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543579,NATURO,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543578,OLATECH,Y,A,MT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543573,SYRMA,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543547,DDEVPLASTIK,Y,A,B,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543546,HEALTHYLIFE,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543545,VEERKRUPA,Y,A,MT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543544,JAYANT,Y,A,MT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543543,BRRL,Y,A,M,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543542,KESAR,Y,A,M,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543541,SAILANI,Y,A,MT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543540,PGCRL,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543539,MODIS,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543538,GOEL,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543537,SCARNOSE,Y,A,M,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543536,SILVERPRL,Y,A,MT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543535,WEWIN,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543534,AETHER,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543533,EMUDHRA,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543532,ETHOSLTD,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543531,TIERRA,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,0,100,100,,100,,,,
543530,PARADEEP,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543529,DELHIVERY,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543528,VENUSPIPES,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543527,PRUDENT,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543526,LICI,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543525,SILVERTUC,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543524,RAINBOW,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543523,CAMPUS,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543522,NVENTURES,Y,A,M,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543521,FONE4,Y,A,MT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543520,GLHRL,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543519,SFSL,Y,A,M,1,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543518,EIGHTY,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543517,HARIOMPIPE,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543516,DHYAANI,Y,A,M,0,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543515,SEML,Y,A,M,100,100,100,100,1,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543514,VERANDA,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543513,UMAEXPORTS,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
543512,AVROIND,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543500,EVOQ,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543499,ACHYUT,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543498,MSUMI,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543497,BCCL,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543490,GMRP&UI,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,0,100,100,,100,,,,
543489,GATEWAY,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543482,EUREKAFORBE,Y,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,0,100,100,,100,,,,
543475,EKENNIS,Y,A,MT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543470,SOFTTECH,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543464,SPITZE,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543463,MANYAVAR,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543462,DEVIT,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543461,SSTL,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543460,QRIL,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543458,AWL,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543453,ALKOSIGN,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543451,AGSTRA,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543449,WEL,N,A,B,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543444,FABINO,Y,S,MT,3,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543443,ASCENSIVE,Y,A,MS,100,100,100,100,100,100,100,,,100,100,100,100,100,100,0,100,100,,100,,,,
543442,BCONCEPTS,N,A,T,100,4,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543441,CMSINFO,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543439,BRANDBUCKT,Y,A,M,100,100,100,100,1,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543436,WITS,Y,A,TS,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543435,CLARA,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543434,SUPRIYA,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543433,HPAL,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543428,DATAPATTNS,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543427,MEDPLUS,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,0,100,100,,100,,,,
543426,METROBRAND,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543425,MAPMYINDIA,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543420,JETFREIGHT,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543419,SHRIRAMPPS,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543417,RATEGAIN,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543416,ZODIAC,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
543415,ANANDRATHI,N,A,A,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543413,TEGA,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543412,STARHEALTH,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543411,HITECH,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543410,DMR,Y,A,MT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543401,GOCOLORS,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543400,OMNIPOTENT,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543399,TARSONS,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543398,LATENTVIEW,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543397,SAPPHIRE,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543396,PAYTM,N,A,A,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543391,SGFRL,Y,A,MT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543390,POLICYBZR,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543389,SIGACHI,N,A,B,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543387,SJS,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543386,FINOPB,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543385,NHIT,N,A,IF,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543384,NYKAA,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543378,CWD,Y,A,MS,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543377,ADISHAKTI,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543376,SAMOR,Y,A,B,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543375,PROMAX,Y,A,M,100,3,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543374,ABSLAMC,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543373,SVRL,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543372,GETALONG,Y,A,MT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543367,PARAS,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543366,SBLI,Y,A,M,1,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543364,MARKOLINES,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543363,PREVEST,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543358,SANSERA,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543352,POBS,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543351,NBL,Y,A,TS,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543350,VIJAYA,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543349,AMIORG,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543346,AASHKA,Y,A,MT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543341,SHARPLINE,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
543336,CHEMPLASTS,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543335,APTUS,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543334,NUVOCO,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543333,CARTRADE,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543332,EPIGRAL,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543331,MOL,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543330,DEVYANI,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543329,WINDLAS,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543328,KRSNAA,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543327,EXXARO,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543325,ROLEXRINGS,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543324,GCSL,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543322,GLS,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543321,TATVA,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543320,ZOMATO,N,A,A,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543319,AAPLUSTRAD,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543318,CLEAN,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543317,GRINFRA,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543312,FOCUS,Y,A,MT,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543311,IPL,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543310,TIMESGREEN,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543309,ADESHWAR,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543308,KIMS,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543306,DODLA,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543305,NAVODAYENT,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543300,SONACOMS,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543299,SHYAMMETL,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543298,VINEETLAB,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
543297,IWEL,N,A,T,100,4,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543290,PGINVIT,N,A,IF,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543289,KGES,Y,A,TS,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543288,DEEPINDS,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543287,LODHA,N,A,A,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543286,JETMALL,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543285,RCAN,Y,A,MT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543284,EKI,Y,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543283,BARBEQUE,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543282,NIKSTECH,Y,A,TS,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543281,SUVIDHAA,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
543280,NAZARA,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543279,SURYODAY,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543278,KALYANKJIL,N,A,A,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543277,LXCHEM,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543276,CRAFTSMAN,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543275,ANURAS,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543274,SUUMAYA,Y,A,M,100,100,100,100,1,100,100,,,100,100,100,100,100,100,0,100,100,,100,,,,
543273,KMEW,Y,A,M,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543272,EASEMYTRIP,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543271,JUBLINGREA,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543270,MTARTECH,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543269,ADJIA,Y,A,MS,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543268,DRCSYSTEMS,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
543267,DAVANGERE,N,A,B,100,100,100,100,1,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543266,HERANBA,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543265,RAILTEL,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543264,NURECA,N,A,B,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
543263,SMCGLOBAL,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
